faction_id|type_id|type_name|subtype_id|subtype_name|line|name|description|legend|ability_type|is_reaction|condition|keywords|ability_phase|points_type|points|
BoK|000001015|Bloodbound Gore Pilgrims|000004142|Battle Traits|2|THE BLOOD TITHE|<b>Effect:</b> Each time a unit is destroyed during the battle, you receive 1 <b>blood tithe point</b>.|Khorne’s warriors receive divine rewards when blood is shed; whether the sacrifice is theirs or that of their foes matters not.|Special|false|Passive||Combat Phase|||
BoK|000001015|Bloodbound Gore Pilgrims|000004143|Enhancements|2|RESANGUINATION|<b>Declare:</b> Pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly unit wholly within 16" of your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>, then make a chanting roll of D6.<br><br><b>Effect:</b> On a 3+, <b><a href="/aos4/the-rules/the-core-rules/#Healing">Heal (D3)</a></b> that unit.|The Slaughterpriest calls upon Khorne’s favour to sear the wounds of an ally so that they can continue to shed the blood of the enemy.|Defensive|false|Your Hero Phase||Hero Phase|||
BoK|000001015|Bloodbound Gore Pilgrims|000004143|Enhancements|3|HEADHUNTER|<b>Declare:</b> Pick an enemy <span class="kwb">HERO</span> <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> with your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>.<br><br><b>Effect:</b> Your general has <a href="/aos4/the-rules/the-core-rules/#Strike-first-and-Strike-last">STRIKE-FIRST</a> this phase, but all attacks made by them this phase must target that enemy <span class="kwb">HERO</span>.|Even Khorne’s priests will seek out the worthiest of foes against which to test their martial prowess.|Offensive|false|Any Combat Phase||Combat Phase|||
BoK|000001015|Bloodbound Gore Pilgrims|000004141|Regiment Abilities|3|BLOOD-WOKEN RUNES|<b>Effect:</b> Friendly units have <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a> if they have used a <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities"><span class="kwb">FIGHT</span> ability</a> in the same phase.|Fell runes of resilience are carved into the armour of these warriors, needing only the touch of a foe’s blood to be empowered.|Defensive|false|Passive||Defensive reaction|||
BoK|000001015|Bloodbound Gore Pilgrims|000004142|Battle Traits|3|HEADS MUST ROLL|<b>Declare:</b> Spend 3 <b>blood tithe points</b> and pick up to 3 friendly units.<br><br><b>Effect:</b> Add 1 to the Rend characteristic of those units’ melee weapons until the start of your next turn.|A terrible hunger is awoken in the gore-slick weapons of the Bloodbound.|Offensive|false|Once Per Turn, Any Hero Phase||Hero Phase|||
BoK|000001015|Bloodbound Gore Pilgrims|000004143|Enhancements|4|THE CRIMSON PLATE|<b>Effect:</b> Your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (5+)</a>.|This ancient armour bestows Khorne’s protection upon its wearer, provided it is burnished daily with the blood of champions.|Defensive|false|Passive||Defensive reaction|||
BoK|000001015|Bloodbound Gore Pilgrims|000004142|Battle Traits|4|MURDERLUST|<b>Declare:</b> Spend 1 <b>blood tithe point</b> and pick up to D3 friendly units.<br><br><b>Effect:</b> Each of those units can move D6" (roll for each).|All servants of Khorne feel the urge to kill, but when prey is near, the impulse becomes all-consuming.|Movement|false|Once Per Turn, Any Hero Phase||Hero Phase|||
BoK|000001015|Bloodbound Gore Pilgrims|000004143|Enhancements|5|UNHOLY FLAMES|<b>Declare:</b> Pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly unit wholly within 16" of your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>, then make a chanting roll of D6.<br><br><b>Effect:</b> On a 4+, add 1 to the Rend characteristic of that unit’s melee weapons until the start of your next turn.|The priest imbues the blades of their allies with daemonic fire, so that they may claim skulls with horrific ease.|Offensive|false|Your Hero Phase||Hero Phase|||
BoK|000001014|Fangs of the Blood God|000004137|Enhancements|2|SUSTAINED BY GORE|<b>Effect:</b> <b><a href="/aos4/the-rules/the-core-rules/#Healing">Heal (D3)</a></b> your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>.|Karanak can pursue a target endlessly, provided the blood keeps flowing.|Defensive|false|End of Any Turn||End of Turn|||
BoK|000001014|Fangs of the Blood God|000004136|Battle Traits|2|THE QUARRY|<b>Effect:</b> If no enemy units are the quarry, pick an enemy unit to be the quarry (you can pick an enemy unit in <a href="/aos4/the-rules/the-core-rules/#Reserve-Units">reserve</a>).|Karanak's hunt is eternal, for there is no end to those who offend Khorne's creed.|Special|false|Start of Battle Round||Start of Turn|||
BoK|000001014|Fangs of the Blood God|000004135|Regiment Abilities|2|THE SCENT OF BLOOD|<b>Effect:</b> Add 1 to <a href="">hit rolls</a> and add 1 to <a href="">wound rolls</a> for <a href="">combat attacks</a> that target an enemy unit that had any <a href="/aos4/the-rules/the-core-rules/#Allocating-Damage">damage points allocated</a> to it this turn.|The iron stink of gore sends Karanak's pack into a feral frenzy.|Offensive|false|Passive||Combat Phase|||
BoK|000001014|Fangs of the Blood God|000004137|Enhancements|3|KILLING POUNCE|<b>Effect:</b> For the rest of the turn, when making <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>, you can roll an additional dice, to a maximum of 3, but if you do, they must finish that charge <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> with <a href="/aos4/factions/blades-of-khorne/#Battle-Traits-4">the <b>quarry</b></a>.|When the moment to strike comes, Karanak leaps with unbridled force.|Movement|false|Once Per Battle, Any Charge Phase||Charge Phase|||
BoK|000001014|Fangs of the Blood God|000004135|Regiment Abilities|3|SAVAGERY UPON SAVAGERY|<b>Declare:</b> Pick a friendly unit <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> to be the target.<br><br><b>Effect:</b> For the rest of the turn, add 1 to the Attacks characteristic of the target’s melee weapons. If the target is a <span class="kwb">HERO</span>, add D3 to the Attacks characteristic of its melee weapons instead.|The harder one resists Karanak, the more furious the daemon grows.|Offensive|false|Once Per Battle, Any Combat Phase||Combat Phase|||
BoK|000001014|Fangs of the Blood God|000004136|Battle Traits|3|BLOOD-DRENCHED|<b>Declare:</b> Pick a friendly unit that slew any enemy models using a <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities"><span class="kwb">FIGHT</span> ability</a> this turn to be the target.<br><br><b>Effect:</b> For the rest of the battle, the target’s melee weapons have <a href=""><b>Crit (Mortal)</b></a>.|As blood gushes down blades, armour and teeth, the fervent warriors of the Blood God are driven into a divine frenzy.|Offensive|false|Once Per Turn, End of Any Turn||End of Turn|||
BoK|000001014|Fangs of the Blood God|000004137|Enhancements|4|EVASIVE HUNTER|<b>Effect:</b> Subtract 1 from <a href="">hit rolls</a> and <a href="">wound rolls</a> for <a href="">shooting attacks</a> that target your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a>.|Karanak's natural speed and the bloody aura that surrounds him, makes him difficult to target from afar.|Defensive|false|Passive||Defensive reaction|||
BoK|000001014|Fangs of the Blood God|000004137|Enhancements|5|FURIOUS BITES|<b>Effect:</b> If your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> is <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> with <a href="/aos4/factions/blades-of-khorne/#Battle-Traits-4">the <b>quarry</b></a>, inflict D3 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on the <b>quarry</b>.|All three of Karanak's monstrous heads hunger to tear apart flesh and soul.|Offensive|false|End of Any Turn||End of Turn|||
BoK|000000847|Gorechosen Champions|000002878|Battle Traits|2|MURDER-WON TROPHIES|<b>Declare:</b> Pick a friendly <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">GORECHOSEN</span> <span class="kwb">CHAMPIONS</span> <span class="kwb">HERO</span></span> to be the target.<br><br><b>Effect:</b> Give the target 1 artefact of power from the ’Gorechosen Champions’ Army of Renown rules.<br><br><b>Designer’s Note:</b> <i>This artefact of power is given to the <span class="kwb">HERO</span> during <a href="/aos4/the-rules/the-core-rules/#The-Deployment-Phase">the deployment phase</a>, not during <a href="/aos4/the-rules/the-core-rules/#Army-Composition-2025-26">army composition</a>.</i>|The Gorechosen have ripped countless trophies from the carcasses of worthy foes.|Special|false|Once Per Battle (Army), Deployment Phase||Start of Turn|||
BoK|000000847|Gorechosen Champions|000002879|Artefacts of Power|2|WARMONGER’S ICON|<b>Declare:</b> Pick this unit and up to D3 friendly <span class="tooltip00370" data-tooltip-content="#tooltip_content00370" data-tooltip-anchor="#tooltip_content00370"><span class="kwb">GORECHOSEN</span> <span class="kwb">CHAMPIONS</span></span> units within this unit’s <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat range</a> to be the targets.<br><br><b>Effect:</b> The targets have <a href="/aos4/the-rules/the-core-rules/#Strike-first-and-Strike-last">STRIKE-FIRST</a> for the rest of the turn.|The personal standard of a warhorde's master inspires a frenzied devotion.|Offensive|false|Once Per Battle, Any Combat Phase||Combat Phase|||
BoK|000000847|Gorechosen Champions|000002882|Prayer Lore|2|SKIN OF BRASS|<b>Declare:</b> Pick a friendly <span class="tooltip00371" data-tooltip-content="#tooltip_content00371" data-tooltip-anchor="#tooltip_content00371"><span class="kwb">GORECHOSEN</span> <span class="kwb">CHAMPIONS</span> <span class="kwb">PRIEST</span></span> to chant this prayer, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly unit wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Prayers">chanting roll</a> of D6.<br><br><b>Effect:</b> Until the start of your next turn, subtract 1 from the Rend characteristic of weapons used for attacks that target that friendly unit. If the chanting roll was 8+, you can pick another eligible unit to be a second target.|A shimmering skull manifests over a chosen champion, spilling gore upon them and granting their skin the hue and toughness of freshly forged brass.|Defensive|false|Your Hero Phase|Prayer, Unlimited|Hero Phase|Prayer|4|
BoK|000000847|Gorechosen Champions|000002881|Manifestation Lore|2|SUMMON WRATH-AXE|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/blades-of-khorne/Wrath-Axe"><b>Wrath-axe</b></a> on the battlefield, pick a friendly <span class="tooltip00372" data-tooltip-content="#tooltip_content00372" data-tooltip-anchor="#tooltip_content00372"><span class="kwb">BLADES</span> <span class="kwb2">OF</span> <span class="kwb">KHORNE</span> <span class="kwb">PRIEST</span></span> to chant this prayer, then make a <a href="/aos4/the-rules/the-core-rules/#Prayers">chanting roll</a> of D6.<br><br><b>Effect:</b> <a href="/aos4/the-rules/the-core-rules/#Setting-Up-Units">Set up</a> a <b>Wrath-axe</b> wholly within 12" of the chanter, <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them and more than 9" from all enemy units.|A Wrath-axe is a manifestation of Khorne's otherworldly anger, its razor-sharp edges glowing red-hot from the Blood God's rage. At signs of weakness or wizardry, such a blazing axe appears in the air, splitting reality with its downwards stroke.|Special|false|Your Hero Phase|Prayer, Summon|Hero Phase|Prayer|4|
BoK|000000847|Gorechosen Champions|000002880|Heroic Traits|2|CROWNED IN BUTCHERY|<b>Effect:</b> Add 20 to this unit’s <a href="/aos4/the-rules/the-core-rules/#Objective-Control">control score</a> while it is <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a>.|To yoke the lords of the Gorechosen demands a champion of singular, terrifying will.|Control|false|Passive||End of Turn|||
BoK|000000847|Gorechosen Champions|000002878|Battle Traits|3|BRUTAL LASHMASTER|<b>Effect:</b> Each time a friendly <a href="/aos4/factions/blades-of-khorne/Bloodstoker"><b>Bloodstoker</b></a> uses the ’Whipped to Fury’ ability, another friendly <span class="tooltip00295" data-tooltip-content="#tooltip_content00295" data-tooltip-anchor="#tooltip_content00295"><span class="kwb">GORECHOSEN</span> <span class="kwb">CHAMPIONS</span> <span class="kwb">HERO</span></span> within its <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat range</a> can be picked to be the target of that ability instead of a <span class="tooltip00060" data-tooltip-content="#tooltip_content00060" data-tooltip-anchor="#tooltip_content00060"><span class="kwnon">non-</span><span class="kwb">HERO</span> <span class="kwb">BLOODBOUND</span></span> unit.|A favoured Bloodstoker can drive even other champions to battle.|Movement|false|Passive||Movement Phase|||
BoK|000000847|Gorechosen Champions|000002879|Artefacts of Power|3|THE SCARRING BLADE|<b>Effect:</b> Allocate D3 damage points to this unit (<a href="/aos4/the-rules/the-core-rules/#Ward-Saves">ward rolls</a> cannot be made for those damage points). For the rest of the turn, add X to the Attacks characteristic of melee weapons used by friendly <span class="tooltip00370" data-tooltip-content="#tooltip_content00370" data-tooltip-anchor="#tooltip_content00370"><span class="kwb">GORECHOSEN</span> <span class="kwb">CHAMPIONS</span></span> units for the rest of the turn, where X is equal to the number of damage points allocated to this unit this turn by this ability.<br><br>For the rest of the battle, this unit cannot use the ‘<a href="/aos4/factions/blades-of-khorne/#Battle-Traits-1">Hate-fuelled Killers</a>’ ability and cannot be healed.|It is said that wounds caused by this dagger never cease leaking blood - and that one who turns it upon themselves in bleak reverence will earn great favour.|Offensive|false|Any Combat Phase||Combat Phase|||
