warscroll_id|line|name|Rng|Atk|Hit|Wnd|Rnd|Dmg|type|abilities|has_battle_damage|
000001546|1|Impaling Spear|12"|1|4+|2+|1|D6|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001546|2|Skullshatter Crossbow|18"|2|4+|3+|1|D3|RANGED||false|
000001546|3|Hacker-axe and Meatblade||5|4+|2+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001547|1|Harvester Cannon|12"|6|4+|3+|1|1|RANGED|Companion|false|
000001547|2|Phlegm Bombardment|12"|1|4+|3+|1|3|RANGED|Companion|false|
000001547|3|Piston-driven Legs and Daemonic Blade or Claw||8|4+|2+|1|D3|MELEE|Companion|true|
000001547|4|Hellforged Claw||1|4+|2+|2|D6|MELEE|Crit (Mortal), Companion|false|
000001548|1|Drakocephalus’s Fangs||3|4+|3+|-|1|MELEE|Companion|false|
000001548|2|Death Glaive and Skull Flail||6|3+|3+|1|2|MELEE|Charge (+1 Damage)|false|
000001549|1|Changestaff|12"|3|4+|3+|1|D3|RANGED|Crit (Mortal)|false|
000001549|2|Warptongue Blade||3|3+|3+|1|2|MELEE||false|
000001551|1|Goroan Weapons||4|4+|2+|1|2|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001553|1|Squigapult|15"|1|4+|3+|1|D3+2|RANGED|Crit (Auto-wound)|false|
000001553|2|Moon-slicer||5|4+|4+|1|D3|MELEE||false|
000001553|3|Looncourt Weapons||2|4+|5+|1|1|MELEE||false|
000001555|1|Gnarlspirit Weapons||3|4+|3+|1|1|MELEE|Crit (Mortal)|false|
000001557|1|Royal Weapons||3|4+|3+|1|1|MELEE|Crit (Mortal)|false|
000001558|1|Dartpipe|10"|2|3+|3+|-|1|RANGED|Crit (Auto-wound)|false|
000001558|2|Feeble Claws||1|4+|5+|-|1|MELEE||false|
000001559|1|Hunter Javelin|10"|1|3+|3+|1|2|RANGED||false|
000001559|2|Starstone Bolas|10"|1|3+|4+|-|1|RANGED||false|
000001559|3|Hunter Javelin||3|3+|4+|1|2|MELEE||false|
000001559|4|Moonstone Club||2|4+|5+|-|1|MELEE||false|
000001560|1|Snapping Beaks||3|4+|4+|-|1|MELEE|Companion|false|
000001561|1|Mason’s Tools||2|4+|3+|1|1|MELEE|Anti-<span class="kwb">FACTION</span> <span class="kwb">TERRAIN</span> (+1 Rend)|false|
000001562|1|Squig-krook||5|4+|4+|-|2|MELEE||false|
000001562|2|Fang-filled Gob||2|4+|3+|1|1|MELEE|Companion|false|
000001563|1|Grot Bow|15"|2|4+|5+|-|1|RANGED||false|
000001563|2|Stabbin’ Stikka||2|4+|5+|-|1|MELEE||false|
000001563|3|Snarlfang’s Slavering Jaws||2|4+|3+|-|2|MELEE|Companion|false|
000001566|1|Weapons of the Hunt||3|4+|3+|-|1|MELEE|Blood-hungry, Crit (2 Hits)|false|
000001567|1|Askurgan Weapons||2|3+|3+|1|1|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend), Crit (2 Hits)|false|
000001567|2|Elongated Claws and Slavering Maw||5|4+|3+|2|1|MELEE||false|
000001570|1|Gladiatorial Weapons||3|3+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000001616|1|Aethershot Pistol|10"|2|3+|3+|1|1|RANGED|Shoot in Combat|false|
000001616|2|Battletome||3|4+|4+|-|D3|MELEE||false|
000001617|1|Ritual Dagger||2|3+|3+|2|D3|MELEE|Blood-hungry|false|
000001620|1|Bat Swarm’s Needling Fangs|12"|2D6|4+|4+|-|1|RANGED|Shoot in Combat, Companion|false|
000001620|2|Heirloom Axe||5|3+|3+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001621|1|Corpsemaster’s Weapon||3|4+|4+|-|1|MELEE||false|
000001621|2|Zombies’ Rusty Blades||2D6|4+|4+|-|1|MELEE|Companion|false|
000001622|1|Ossified Talons||3|4+|4+|-|D3|MELEE||false|
000001624|1|Azyrite Bolts|18"|2|3+|4+|1|D3|RANGED||false|
000001624|2|Valedictor Weapons||3|3+|3+|1|D3|MELEE||false|
000001626|1|Warping Wyrdfire|12"|2|4+|4+|-|1|RANGED|Anti-<span class="kwb">UNIQUE</span> (+1 Rend)|false|
000001626|2|Daemonic Talons||2|4+|5+|-|1|MELEE||false|
000001627|1|Piercing Claws and Coiled Tentacles||7|3+|4+|1|2|MELEE||false|
000001628|1|Exquisite Scimitar||5|3+|4+|1|2|MELEE||false|
000001629|1|Glob of Flame Acid|16"|1|4+|2+|2|D3+3|RANGED|Companion|false|
000001629|2|Stream of Fire|10"|5|2+|3+|1|1|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Companion|false|
000001629|3|Fiery Maw||3|3+|3+|2|3|MELEE|Companion|false|
000001630|1|Celestite Spear or Club||4|3+|3+|2|2|MELEE|Charge (+1 Damage)|false|
000001630|2|Aggradon’s Rending Bites and Striking Talons||3|4+|3+|2|2|MELEE|Companion|false|
000001632|1|Celestite Spear and Club||3|3+|3+|1|1|MELEE|Charge (+1 Damage), Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001632|2|Aggradon’s Rending Bites and Striking Talons||3|4+|3+|2|2|MELEE|Companion|false|
000001633|1|Starfang Warpick||4|3+|2+|1|3|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001633|2|Drakefang Warpick||4|4+|2+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001634|1|Tepok Lance||3|4+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000001634|2|Raptadon’s Serrated Fangs||3|4+|3+|1|1|MELEE|Companion|false|
000001635|1|Starstone Atlatl|12"|2|4+|4+|2|1|RANGED||false|
000001635|2|Weighted Moonstone Club||3|4+|5+|-|1|MELEE||false|
000001635|3|Raptadon’s Serrated Fangs||3|4+|3+|1|1|MELEE|Companion|false|
000001638|1|Questor Weapons||3|3+|3+|1|2|MELEE||false|
000001639|1|Beastflayer Weapons||3|4+|4+|-|1|MELEE|Anti-<span class="kwb">BEAST</span> (+1 Rend), Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001643|1|Terminus||3|3+|3+|2|D6|MELEE|Crit (Auto-wound)|false|
000001643|2|Tool of Judgement||3|4+|4+|-|1|MELEE||false|
000001645|1|Blackpowder Pistols|8"|3|3+|4+|-|1|RANGED|Anti-<span class="kwb">WIZARD</span> (+1 Rend), Shoot in Combat|false|
000001645|2|Crossbow Launcher|15"|2|4+|3+|1|D3|RANGED|Anti-<span class="kwb">WIZARD</span> (+1 Rend)|false|
000001645|3|Witch Hunter Weapons||2|4+|4+|-|1|MELEE|Anti-<span class="kwb">WIZARD</span> (+1 Rend)|false|
000001647|1|Plaguepack Weapons||2|4+|5+|-|1|MELEE|Crit (Auto-wound)|false|
000001647|2|Plague Censer||4|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000001648|1|Bone Scythe||5|4+|3+|1|2|MELEE||false|
000001649|1|Fyre-rune Hammers||5|3+|3+|2|2|MELEE||false|
000001650|1|Bat Squigs|12"|3|4+|4+|-|D3|RANGED|Crit (Auto-wound)|false|
000001650|2|Moon-sickle and Basha||5|4+|4+|1|D3|MELEE||false|
000001676|1|Freeguild Weapons||2|4+|4+|-|1|MELEE||false|
000001677|1|Tongstaff||3|4+|4+|1|D3|MELEE||false|
000001678|1|Duelling Pistols|10"|4|3+|3+|1|1|RANGED|Shoot in Combat|false|
000001678|2|Heirloom Warhammer||3|4+|2+|2|3|MELEE||false|
000001678|3|Master-forged Longsword||4|3+|3+|1|2|MELEE||false|
000001678|4|Silvered Shortsword||4|3+|3+|1|1|MELEE||false|
000001679|1|Dragoon Pistol|10"|2|3+|4+|1|1|RANGED|Shoot in Combat|false|
000001679|2|Master-forged Cavalier Sword||5|3+|4+|1|2|MELEE||false|
000001679|3|Warhorse’s Steel‑shod Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000001680|1|Long Fusil|24"|3|3+|3+|1|2|RANGED|Anti-<span class="kwb">HERO</span> (+1 Rend), Crit (Auto-wound)|false|
000001680|2|Warhulk’s Mace||4|4+|2+|2|2|MELEE||false|
000001681|1|Sceptre of the Wheel||3|4+|4+|-|D3|MELEE||false|
000001681|2|Acolytes’ Club and Axe||4|4+|4+|-|1|MELEE||false|
000001682|1|Wizard’s Staff||3|4+|4+|1|D3|MELEE||false|
000001682|2|Warhorses’ Steel‑shod Hooves||4|5+|3+|-|1|MELEE|Companion|false|
000001683|1|Searing Beam of Light|24"|1|2+|#3|||RANGED||false|
000001683|2|Wizard’s Staff||3|4+|4+|1|D3|MELEE||false|
000001683|3|Warhorses’ Steel‑shod Hooves||4|5+|3+|-|1|MELEE|Companion|false|
000001684|1|Marshal’s Armaments||5|3+|4+|1|2|MELEE|Charge (+1 Damage)|false|
000001684|2|Griffon’s Razor Claws and Deadly Beak||6|4+|2+|2|3|MELEE|Companion|true|
000001685|1|Weapon of Office||6|3+|4+|1|2|MELEE||false|
000001685|2|Infernadine’s Leonine Jaws||3|3+|2+|2|3|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend), Companion|true|
000001685|3|Infernadine’s Scorpid Stinger||2|4+|2+|3|D3+3|MELEE|Companion|false|
000001686|1|Sigmarite Great Weapon||4|3+|3+|1|D3|MELEE||false|
000001686|2|Enchanted Rapier||1|2+|4+|2|D6|MELEE|Crit (Mortal)|false|
000001686|3|Assortment of Weapons||2|3+|4+|-|1|MELEE||false|
000001686|4|Gargoylian’s Bite||3|4+|3+|1|D3|MELEE|Companion|false|
000001687|1|Fusil-cannon: Fortified Position|18"|2|4+|4+|1|1|RANGED||false|
000001687|2|Fusil-cannon: Mobile|12"|1|4+|4+|1|1|RANGED|Shoot in Combat|false|
000001687|3|Bayonet||1|4+|4+|-|1|MELEE||false|
000001688|1|Cavalier Weapon||3|4+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000001688|2|Warhorse’s Steel‑shod Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000001690|1|Hunting Crossbow|15"|2|4+|4+|1|1|RANGED||false|
000001690|2|Hunting Arbalest|15"|2|4+|3+|2|D3|RANGED||false|
000001690|3|Hunting Weapons||2|4+|4+|-|1|MELEE||false|
000001690|4|Trailhound’s Ferocious Bite||2|4+|3+|-|1|MELEE|Companion|false|
000001697|1|Maw-grunta’s Trotters||4|5+|2+|-|D3|MELEE|Companion|false|
000001697|2|Maw-grunta’s Tusks||5|4+|2+|2|2|MELEE|Companion|false|
000001697|3|Choppas||4|4+|3+|1|2|MELEE||false|
000001698|1|Maw-grunta’s Tusks||5|4+|2+|2|2|MELEE|Companion|false|
000001698|2|Kill-choppas||4|4+|3+|1|1|MELEE||false|
000001698|3|Choppas||4|4+|3+|1|2|MELEE||false|
000001698|4|Maw-grunta’s Trotters||4|5+|2+|-|D3|MELEE|Companion|false|
000001699|1|Boss-hacka and Choppa||7|4+|3+|1|2|MELEE||false|
000001700|1|Grunta-tongs||4|4+|3+|-|1|MELEE||false|
000001700|2|Ward-smashing Choppa||2|4+|2+|2|3|MELEE||false|
000001700|3|Skull-crushing Basha||5|4+|2+|1|2|MELEE||false|
000001701|1|Maw-grunta’s Trotters||4|5+|2+|-|D3|MELEE|Companion|false|
000001701|2|Kill-choppas||4|4+|3+|1|1|MELEE||false|
000001701|3|Pig-hacka||7|4+|3+|1|2|MELEE||false|
000001701|4|Maw-grunta’s Tusks||5|4+|2+|2|2|MELEE|Companion|true|
000001702|1|Rager Weapons||3|4+|2+|1|2|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001703|1|Chain-smasha||6|4+|3+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001704|1|Vulkyn Weapons||3|3+|3+|1|1|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001704|2|Emberteeth||1|3+|3+|-|2|MELEE|Crit (Mortal), Companion|false|
000001705|1|Clubs, Claws and Jaws||5|4+|2+|1|2|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001707|1|Typhoon Crossbow|18"|3|3+|3+|1|2|RANGED|Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000001707|2|Cyclone Sword and Axe||6|3+|3+|1|1|MELEE||false|
000001707|3|Stormcharged Warhammer||4|3+|2+|2|2|MELEE||false|
000001707|4|Anda’s Celestial Talons||2|4+|3+|-|1|MELEE|Companion|false|
000001708|1|Abyssal Touch||3|3+|4+|-|D3|MELEE||false|
000001718|1|Spirit-scouring Flames|10"|9|2+|4+|2|1|RANGED|Shoot in Combat, Companion|false|
000001718|2|Soulbreaker||4|3+|3+|1|2|MELEE||false|
000001718|3|Cthorak’s Ancient Claws||6|4+|2+|2|3|MELEE|Companion|true|
000001719|1|Kurnoth Glaive||5|3+|3+|2|2|MELEE|Charge (+1 Damage)|false|
000001719|2|Carnelian Greatspite’s Mandibles||4|4+|2+|2|3|MELEE|Companion|true|
000001720|1|Sceptre of the Carrion King||4|3+|2+|2|D3+3|MELEE||false|
000001720|2|Monstrous Talons||8|3+|3+|1|2|MELEE||true|
000001721|1|Cursed Crosier||3|4+|3+|-|D3|MELEE||false|
000001722|1|Gory Talons and Fangs||5|3+|3+|1|2|MELEE||false|
000001723|1|Gore-streaked Gavel||4|4+|3+|-|D3|MELEE||false|
000001724|1|Headsman’s Axe||3|4+|3+|2|3|MELEE||false|
000001725|1|Cursed Weapon||3|4+|4+|1|1|MELEE|Anti-charge (+1 Rend), Crit (Auto-wound)|false|
000001726|1|Nightshrieker’s Claws and Teeth||3|4+|3+|1|2|MELEE|Companion|false|
000001726|2|Grisly Lance||2|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000001727|1|Wicked Weapons||3|4+|3+|1|1|MELEE|Crit (Mortal)|false|
000001729|1|Cephanyr’s Tentacles||6|4+|3+|-|1|MELEE|Companion|false|
000001729|2|Lanmari Weapons||2|3+|4+|1|1|MELEE||false|
000001730|1|Carnal Blades and Wicked Claws||3|3+|3+|1|2|MELEE||false|
000001731|1|Monsta-killa Weapons||3|4+|3+|1|1|MELEE|Crit (Mortal), Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001732|1|Nulahmian Warglaive||5|3+|3+|1|2|MELEE|Crit (2 Hits)|false|
000001732|2|Ouboroth’s Godhusk Fangs||3|4+|3+|2|D3|MELEE|Companion|false|
000001734|1|Staff of Morai-Heg||4|3+|4+|1|D3|MELEE||false|
000001735|1|Flintlock Pistols|10"|3|3+|3+|1|1|RANGED|Anti-<span class="kwb">WIZARD</span> (+1 Rend), Shoot in Combat|false|
000001735|2|Azyrite Blades||4|3+|4+|1|2|MELEE|Anti-<span class="kwb">WIZARD</span> (+1 Rend)|false|
000001736|1|Exotic Assortment of Weapons||4|3+|4+|1|1|MELEE|Anti-<span class="kwb">WIZARD</span> (+1 Rend)|false|
000001738|1|Rending Claws||4|4+|3+|1|2|MELEE||false|
000001738|2|Graverobber’s Tools||3|4+|4+|-|1|MELEE||false|
000001740|1|Brethren Weapons||3|4+|4+|-|1|MELEE|Crit (Mortal)|false|
000001741|1|Butchering Weapons||2|4+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000001742|1|Darkoath Cursed Weapon||5|4+|3+|1|2|MELEE|Crit (Mortal)|false|
000001742|2|Warsteed’s Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000001743|1|Razor-sharp Claws||6|4+|3+|1|2|MELEE|Companion|false|
000001743|2|Flesh-tearing Maw||3|3+|3+|2|D3|MELEE|Companion|false|
000001744|1|Raider Weapons||2|4+|3+|-|1|MELEE||false|
000001745|1|Marauder Javelin|10"|1|4+|3+|-|D3|RANGED||false|
000001745|2|Fellrider Blades||2|4+|3+|-|1|MELEE|Charge (+1 Damage)|false|
000001745|3|Marauder Javelin||2|4+|4+|1|1|MELEE||false|
000001745|4|Warsteed’s Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000001746|1|Gout of Balefire|10"|2|2+|4+|1|1|RANGED|Crit (Auto-wound), Shoot in Combat|false|
000001746|2|Flaming Weapons||2|4+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000001747|1|Ythara Darts|10"|2|3+|4+|-|1|RANGED|Shoot in Combat|false|
000001747|2|Ydrilan Blades||2|3+|4+|1|1|MELEE||false|
000001748|1|The Thanatorg’s Claws and Fangs||6|4+|3+|1|2|MELEE|Companion|false|
000001748|2|Gorbolga||5|3+|3+|2|2|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend), Charge (+1 Damage)|true|
000001749|1|Dual Axes||10|4+|3+|1|1|MELEE|Crit (Mortal)|false|
000001750|1|Gnarled Staff||3|4+|4+|-|D3|MELEE||false|
000001750|2|Heavy Darkoath Weapon||4|4+|3+|-|2|MELEE|Crit (Mortal)|false|
000001751|1|Singri’s Warbow|18"|2|3+|3+|1|D3|RANGED|Crit (Auto-wound)|false|
000001751|2|Warsteed’s Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000001751|3|Brand Ancestral Knife||3|4+|3+|1|1|MELEE||false|
000001761|1|Large Tusks and Hooves||5|4+|2+|-|2|MELEE|Charge (+1 Damage)|false|
000001763|1|Ravager Harpoon|16"|2|3+|3+|1|D3|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001763|2|Hook Spear||2|3+|4+|1|1|MELEE|Anti-<span class="kwb">MONSTER</span> (+1 Rend)|false|
000001763|3|Dark Steeds’ Vicious Bites||4|5+|3+|-|1|MELEE|Companion|false|
000001764|1|Gyrocopter Guns|12"|5|4+|3+|1|D3|RANGED||false|
000001764|2|Rotor Blades||3|4+|4+|1|D3|MELEE||false|
000001765|1|Barbed Spear||2|3+|4+|1|1|MELEE|Charge (+1 Damage)|false|
000001765|2|Drakespawn’s Ferocious Jaws||6|4+|3+|1|1|MELEE|Companion|false|
000001768|1|Grunderbuss|12"|2|3+|3+|1|D3|RANGED|Crit (Auto-wound)|false|
000001768|2|Great Cutlass||5|4+|2+|1|2|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001771|1|Razor-sharp Dagger and Claws||3|4+|4+|1|1|MELEE||false|
000001811|1|Hail of Warpstone Bullets|20"|3D6+3|4+|3+|1|1|RANGED|Crit (Auto-wound)|false|
000001811|2|Thrall-rats’ Claws||4|4+|5+|-|1|MELEE||false|
000001812|1|Poisoned Wind Globes|10"|1|3+|3+|1|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Shoot in Combat|false|
000001812|2|Rusty Knife||1|4+|5+|-|1|MELEE||false|
000001813|1|Warpvolt Obliterator|18"|2|3+|3+|2|D3|RANGED|Anti-Cavalry (+1 Rend), Crit (2 Hits)|false|
000001813|2|Rusted Blade||3|4+|5+|-|1|MELEE||false|
000001814|1|Warpvolt Scourger|15"|2D6|2+|4+|1|1|RANGED|Anti-<span class="kwb">CAVALRY</span> (+1 Rend), Crit (2 Hits)|false|
000001814|2|Rusty Knives||2|4+|5+|-|1|MELEE||false|
000001815|1|Warplock Pistol|10"|2|3+|3+|2|D3|RANGED|Crit (Auto-wound)|false|
000001815|2|Doomfang||5|3+|3+|2|2|MELEE|Crit (Mortal)|false|
000001816|1|Weapons of Corruption||2|4+|5+|-|1|MELEE|Crit (Auto-wound)|false|
000001816|2|Plague Censer||4|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000001817|1|Warpflame Scourger|15"|2D6|4+|2+|1|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Crit (Auto-wound)|false|
000001817|2|Chain-flail||5|4+|2+|2|3|MELEE|Crit (Mortal)|false|
000001817|3|Bladed Limbs||3|4+|4+|1|2|MELEE||false|
000001818|1|Whirling Blades||2D6|3+|3+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Charge (+1 Damage)|false|
000001819|1|Unholy Gnawstaff||6|4+|2+|1|D6|MELEE|Crit (Mortal)|false|
000001819|2|Host of Vermin||10|5+|5+|-|1|MELEE|Crit (Auto-wound), Companion|false|
000001820|1|Ratling Pistol|10"|D6|3+|3+|1|1|RANGED|Shoot in Combat, Crit (Auto-wound)|false|
000001820|2|Warpforged Halberd||5|3+|4+|1|2|MELEE||false|
000001820|3|Gnaw-beast’s Chisel Fangs||4|4+|3+|1|D3|MELEE|Companion|false|
000001821|1|Plague Censer||4|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000001824|1|Stormblast|10"|1|3+|3+|2|D3|RANGED|Crit (2 Hits), Companion|false|
000001824|2|Dracoth’s Claws and Fangs||3|4+|2+|2|2|MELEE|Companion|false|
000001824|3|Stormstrike Glaive||3|3+|3+|1|2|MELEE|Charge (+1 Damage)|false|
000001825|1|Stormblast|10"|1|3+|3+|2|D3|RANGED|Crit (2 Hits), Companion|false|
000001825|2|Dracoth’s Claws and Fangs||3|4+|2+|2|2|MELEE|Companion|false|
000001825|3|Thunderaxe||3|3+|3+|1|2|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001826|1|Terminus Greatbow|18"|3|3+|3+|2|3|RANGED||false|
000001826|2|Judicator’s Warblade||3|3+|3+|1|1|MELEE||false|
000001827|1|Stormcall Javelin|10"|1|3+|3+|1|D3|RANGED||false|
000001827|2|Stormcall Javelin||3|3+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000001828|1|Boltstorm Pistol|10"|2|4+|4+|1|1|RANGED|Shoot in Combat|false|
000001828|2|Gryph-charger’s Razor Beak||3|4+|3+|1|1|MELEE|Companion|false|
000001828|3|Shock Handaxe||2|3+|3+|1|2|MELEE|Charge (+1 Damage)|false|
000001829|1|Boltstorm Pistol|10"|2|4+|4+|1|1|RANGED|Shoot in Combat|false|
000001829|2|Starstrike Javelin|12"|1|3+|3+|1|2|RANGED||false|
000001829|3|Starstrike Javelin||1|3+|3+|1|2|MELEE||false|
000001829|4|Gryph-charger’s Razor Beak||3|4+|3+|1|1|MELEE|Companion|false|
000001830|1|Stormblast|10"|1|3+|3+|2|D3|RANGED|Crit (2 Hits), Companion|false|
000001830|2|Dracoth’s Claws and Fangs||3|4+|2+|2|2|MELEE|Companion|false|
000001830|3|Lightning Hammer||3|3+|2+|1|2|MELEE|Crit (Mortal)|false|
000001831|1|Volleystorm Crossbow|12"|3|3+|3+|1|1|RANGED|Crit (2 Hits)|false|
000001831|2|Stormblast|10"|1|3+|3+|2|D3|RANGED|Crit (2 Hits), Companion|false|
000001831|3|Warblade||2|3+|3+|1|1|MELEE||false|
000001831|4|Dracoth’s Claws and Fangs||3|4+|2+|2|2|MELEE|Companion|false|
000001832|1|The Blade Terminos||4|3+|2+|2|3|MELEE|Crit (Mortal)|false|
000001833|1|Hallowed Greataxe||5|3+|3+|2|2|MELEE||false|
000001833|2|Gryph-stalker’s Beak and Talons||3|4+|3+|1|2|MELEE|Companion|false|
000001834|1|Rune-blessed Weapons||3|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000001835|1|Draconic Flamestream|10"|4|2+|3+|2|1|RANGED|Shoot in Combat, Companion|false|
000001835|2|Draconith’s Fangs and Talons||4|4+|2+|2|2|MELEE|Companion|false|
000001835|3|Drakerider’s Warblade||6|3+|3+|1|1|MELEE||false|
000001835|4|Drakerider’s Lance||3|3+|3+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Charge (+1 Damage)|false|
000001847|1|Tuskbreaker||3|4+|2+|2|D3|MELEE|Crit (2 Hits)|false|
000001847|2|Hooves of Wrack and Ruin||6|3+|2+|1|2|MELEE||false|
000001847|3|The Dread Mace||6|3+|2+|3|4|MELEE||true|
000001848|1|Brute Weapons||3|4+|3+|1|2|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001848|2|Gore-choppa||3|4+|3+|2|3|MELEE||false|
000001849|1|Choppa or Stikka||2|4+|3+|1|1|MELEE|Anti-charge (+1 Rend)|false|
000001850|1|Green Puke|10"|4|2+|4+|-|D3|RANGED|Shoot in Combat|false|
000001850|2|Waaagh! Staff||3|4+|3+|1|D3|MELEE||false|
000001851|1|Choppa or Hacka||4|4+|3+|1|1|MELEE|Anti-<span class="kwb">CAVALRY</span> (+1 Rend)|false|
000001851|2|Grunta’s Tusks||4|4+|2+|-|1|MELEE|Charge (+1 Damage), Companion|false|
000001852|1|Bogbark Staff||3|4+|3+|-|D3|MELEE|Crit (Mortal)|false|
000001853|1|Boss-choppa||8|4+|2+|1|2|MELEE||false|
000001854|1|Gorkstikk and Morkstikk||6|4+|3+|-|D3|MELEE||false|
000001858|1|Cohort Weapons||2|3+|4+|1|1|MELEE||false|
000001867|1|Alakanash, the Staff of Power||4|3+|3+|2|D6|MELEE||false|
000001867|2|Zefet-nebtar, the Mortis Blade||4|3+|3+|2|3|MELEE||false|
000001872|1|Heartseeker Bow|18"|3|3+|4+|1|1|RANGED|Crit (Auto-wound)|false|
000001872|2|Sacrificial Weapons||3|3+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000001873|1|Dreadblade||4|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000001873|2|Ethereal Steed’s Ghostly Hooves and Teeth||3|5+|3+|-|1|MELEE|Companion, Crit (Auto-wound)|false|
000001874|1|Zefet-nebtar, the Mortis Blade||4|3+|3+|2|3|MELEE||false|
000001874|2|Alakanash, the Staff of Power||4|3+|3+|2|D6|MELEE||false|
000001878|1|Starshard Bolts|24"|4|3+|3+|1|2|RANGED|Anti-<span class="kwb">MONSTER</span> (+1 Rend), Crit (2 Hits)|false|
000001878|2|Crew’s Arming Swords||2|3+|4+|-|1|MELEE||false|
000001879|1|Boltstorm Crossbow|15"|3|3+|3+|-|1|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001879|2|Thunderbolt Crossbow|15"|3|3+|3+|-|2|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend)|false|
000001879|3|Storm Gladius||1|3+|3+|1|1|MELEE||false|
000001881|1|Hallowed Glaive||5|3+|3+|1|2|MELEE|Charge (+1 Damage)|false|
000001881|2|Morrgryph’s Talons||6|4+|2+|2|2|MELEE|Companion|false|
000001882|1|Stormstrike Lance or Blade||3|3+|3+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Charge (+1 Damage)|false|
000001882|2|Gryph-charger’s Talons||3|4+|3+|1|1|MELEE|Companion|false|
000001883|1|Azyrite Bolts|18"|2|3+|4+|1|D3|RANGED||false|
000001883|2|Valedictor Weapons||3|3+|3+|1|D3|MELEE||false|
000001884|1|Axe of the Final Threshold||4|3+|3+|2|D3|MELEE|Crit (Mortal)|false|
000001884|2|Ariax’s Talons||6|4+|2+|2|2|MELEE|Crit (2 Hits), Companion|false|
000001885|1|Hallowed Greatspear|12"|1|3+|3+|2|D3|RANGED|Crit (2 Hits)|false|
000001885|2|Hallowed Greatspear||5|3+|3+|2|2|MELEE|Crit (2 Hits)|false|
000001904|1|Rot Fly’s Mouthparts and Sting||6|4+|3+|-|1|MELEE|Companion|false|
000001904|2|Flyrider’s Arsenal||4|3+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000001906|1|Freakish Mutations||2D6|5+|4+|-|1|MELEE|Crit (2 Hits), Companion|false|
000001907|1|Wyrdflame Blast|16"|4|2+|4+|-|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Shoot in Combat|false|
000001907|2|Flaming Maws||3|3+|4+|-|1|MELEE||false|
000001908|1|Wyrdflame Blast|16"|4|2+|4+|-|D3|RANGED|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Shoot in Combat|false|
